id,value,category,amount
33695,312,cat_0,312
33696,556,cat_1,556
33697,613,cat_2,613
33698,148,cat_3,148
33699,788,cat_4,788
33700,144,cat_0,144
33701,904,cat_1,904
33702,493,cat_2,493
33703,436,cat_3,436
33704,544,cat_4,544
33705,233,cat_0,233
33706,671,cat_1,671
33707,196,cat_2,196
33708,735,cat_3,735
33709,543,cat_4,543
33710,451,cat_0,451
33711,225,cat_1,225
33712,405,cat_2,405
33713,704,cat_3,704
33714,254,cat_4,254
33715,200,cat_0,200
33716,628,cat_1,628
33717,101,cat_2,101
33718,708,cat_3,708
33719,558,cat_4,558
33720,944,cat_0,944
33721,542,cat_1,542
33722,67,cat_2,67
33723,305,cat_3,305
33724,499,cat_4,499
33725,266,cat_0,266
33726,819,cat_1,819
33727,609,cat_2,609
33728,491,cat_3,491
33729,305,cat_4,305
33730,176,cat_0,176
33731,794,cat_1,794
33732,979,cat_2,979
33733,220,cat_3,220
33734,617,cat_4,617
33735,144,cat_0,144
33736,885,cat_1,885
33737,114,cat_2,114
33738,249,cat_3,249
33739,672,cat_4,672
33740,438,cat_0,438
33741,60,cat_1,60
33742,424,cat_2,424
33743,260,cat_3,260
33744,138,cat_4,138
33745,934,cat_0,934
33746,665,cat_1,665
33747,688,cat_2,688
33748,267,cat_3,267
33749,479,cat_4,479
33750,941,cat_0,941
33751,924,cat_1,924
33752,589,cat_2,589
33753,712,cat_3,712
33754,612,cat_4,612
33755,353,cat_0,353
33756,391,cat_1,391
33757,693,cat_2,693
33758,446,cat_3,446
33759,573,cat_4,573
33760,351,cat_0,351
33761,287,cat_1,287
33762,521,cat_2,521
33763,376,cat_3,376
33764,849,cat_4,849
33765,765,cat_0,765
33766,628,cat_1,628
33767,549,cat_2,549
33768,220,cat_3,220
33769,906,cat_4,906
33770,187,cat_0,187
33771,783,cat_1,783
33772,314,cat_2,314
33773,539,cat_3,539
33774,837,cat_4,837
33775,608,cat_0,608
33776,413,cat_1,413
33777,81,cat_2,81
33778,31,cat_3,31
33779,85,cat_4,85
33780,377,cat_0,377
33781,712,cat_1,712
33782,784,cat_2,784
33783,430,cat_3,430
33784,245,cat_4,245
33785,928,cat_0,928
33786,438,cat_1,438
33787,727,cat_2,727
33788,522,cat_3,522
33789,904,cat_4,904
33790,16,cat_0,16
33791,615,cat_1,615
33792,923,cat_2,923
33793,57,cat_3,57
33794,58,cat_4,58
33795,667,cat_0,667
33796,528,cat_1,528
33797,119,cat_2,119
33798,17,cat_3,17
33799,575,cat_4,575
33800,212,cat_0,212
33801,439,cat_1,439
33802,394,cat_2,394
33803,788,cat_3,788
33804,472,cat_4,472
33805,3,cat_0,3
33806,325,cat_1,325
33807,108,cat_2,108
33808,644,cat_3,644
33809,993,cat_4,993
33810,489,cat_0,489
33811,562,cat_1,562
33812,219,cat_2,219
33813,783,cat_3,783
33814,448,cat_4,448
33815,855,cat_0,855
33816,680,cat_1,680
33817,542,cat_2,542
33818,961,cat_3,961
33819,795,cat_4,795
33820,667,cat_0,667
33821,303,cat_1,303
33822,218,cat_2,218
33823,55,cat_3,55
33824,857,cat_4,857
33825,483,cat_0,483
33826,221,cat_1,221
33827,51,cat_2,51
33828,305,cat_3,305
33829,11,cat_4,11
33830,450,cat_0,450
33831,359,cat_1,359
33832,896,cat_2,896
33833,59,cat_3,59
33834,710,cat_4,710
33835,335,cat_0,335
33836,937,cat_1,937
33837,851,cat_2,851
33838,351,cat_3,351
33839,683,cat_4,683
33840,602,cat_0,602
33841,855,cat_1,855
33842,932,cat_2,932
33843,75,cat_3,75
33844,869,cat_4,869
33845,298,cat_0,298
33846,492,cat_1,492
33847,991,cat_2,991
33848,411,cat_3,411
33849,16,cat_4,16
33850,905,cat_0,905
33851,184,cat_1,184
33852,169,cat_2,169
33853,103,cat_3,103
33854,787,cat_4,787
33855,839,cat_0,839
33856,298,cat_1,298
33857,481,cat_2,481
33858,721,cat_3,721
33859,904,cat_4,904
33860,167,cat_0,167
33861,106,cat_1,106
33862,57,cat_2,57
33863,467,cat_3,467
33864,578,cat_4,578
33865,614,cat_0,614
33866,409,cat_1,409
33867,965,cat_2,965
33868,986,cat_3,986
33869,880,cat_4,880
33870,900,cat_0,900
33871,591,cat_1,591
33872,409,cat_2,409
33873,901,cat_3,901
33874,320,cat_4,320
33875,296,cat_0,296
33876,707,cat_1,707
33877,83,cat_2,83
33878,668,cat_3,668
33879,492,cat_4,492
33880,682,cat_0,682
33881,22,cat_1,22
33882,323,cat_2,323
33883,162,cat_3,162
33884,355,cat_4,355
33885,84,cat_0,84
33886,512,cat_1,512
33887,43,cat_2,43
33888,292,cat_3,292
33889,635,cat_4,635
33890,27,cat_0,27
33891,361,cat_1,361
33892,992,cat_2,992
33893,202,cat_3,202
33894,841,cat_4,841
33895,382,cat_0,382
33896,723,cat_1,723
33897,127,cat_2,127
33898,521,cat_3,521
33899,130,cat_4,130
33900,453,cat_0,453
33901,74,cat_1,74
33902,680,cat_2,680
33903,951,cat_3,951
33904,169,cat_4,169
33905,470,cat_0,470
33906,122,cat_1,122
33907,588,cat_2,588
33908,117,cat_3,117
33909,455,cat_4,455
33910,848,cat_0,848
33911,954,cat_1,954
33912,333,cat_2,333
33913,53,cat_3,53
33914,821,cat_4,821
33915,408,cat_0,408
33916,980,cat_1,980
33917,594,cat_2,594
33918,119,cat_3,119
33919,397,cat_4,397
33920,139,cat_0,139
33921,820,cat_1,820
33922,666,cat_2,666
33923,286,cat_3,286
33924,952,cat_4,952
33925,477,cat_0,477
33926,499,cat_1,499
33927,403,cat_2,403
33928,176,cat_3,176
33929,96,cat_4,96
33930,17,cat_0,17
33931,487,cat_1,487
33932,188,cat_2,188
33933,305,cat_3,305
33934,412,cat_4,412
33935,554,cat_0,554
33936,825,cat_1,825
33937,666,cat_2,666
33938,789,cat_3,789
33939,248,cat_4,248
33940,688,cat_0,688
33941,25,cat_1,25
33942,490,cat_2,490
33943,135,cat_3,135
33944,903,cat_4,903
33945,121,cat_0,121
33946,631,cat_1,631
33947,587,cat_2,587
33948,826,cat_3,826
33949,920,cat_4,920
33950,124,cat_0,124
33951,308,cat_1,308
33952,356,cat_2,356
33953,662,cat_3,662
33954,885,cat_4,885
33955,81,cat_0,81
33956,515,cat_1,515
33957,18,cat_2,18
33958,656,cat_3,656
33959,828,cat_4,828
33960,787,cat_0,787
33961,249,cat_1,249
33962,253,cat_2,253
33963,505,cat_3,505
33964,836,cat_4,836
33965,199,cat_0,199
33966,527,cat_1,527
33967,824,cat_2,824
33968,525,cat_3,525
33969,571,cat_4,571
33970,929,cat_0,929
33971,224,cat_1,224
33972,807,cat_2,807
33973,530,cat_3,530
33974,485,cat_4,485
33975,421,cat_0,421
33976,922,cat_1,922
33977,246,cat_2,246
33978,502,cat_3,502
33979,908,cat_4,908
33980,477,cat_0,477
33981,12,cat_1,12
33982,231,cat_2,231
33983,147,cat_3,147
33984,375,cat_4,375
33985,506,cat_0,506
33986,290,cat_1,290
33987,797,cat_2,797
33988,327,cat_3,327
33989,238,cat_4,238
33990,189,cat_0,189
33991,601,cat_1,601
33992,735,cat_2,735
33993,809,cat_3,809
33994,547,cat_4,547
33995,601,cat_0,601
33996,257,cat_1,257
33997,113,cat_2,113
33998,950,cat_3,950
33999,946,cat_4,946
34000,91,cat_0,91
34001,296,cat_1,296
34002,330,cat_2,330
34003,261,cat_3,261
34004,667,cat_4,667
34005,349,cat_0,349
34006,399,cat_1,399
34007,795,cat_2,795
34008,409,cat_3,409
34009,551,cat_4,551
34010,770,cat_0,770
34011,958,cat_1,958
34012,994,cat_2,994
34013,341,cat_3,341
34014,542,cat_4,542
34015,512,cat_0,512
34016,504,cat_1,504
34017,971,cat_2,971
34018,841,cat_3,841
34019,842,cat_4,842
34020,330,cat_0,330
34021,421,cat_1,421
34022,614,cat_2,614
34023,653,cat_3,653
34024,391,cat_4,391
34025,585,cat_0,585
34026,583,cat_1,583
34027,144,cat_2,144
34028,947,cat_3,947
34029,926,cat_4,926
34030,646,cat_0,646
34031,45,cat_1,45
34032,872,cat_2,872
34033,447,cat_3,447
34034,436,cat_4,436
34035,744,cat_0,744
34036,466,cat_1,466
34037,510,cat_2,510
34038,580,cat_3,580
34039,953,cat_4,953
34040,596,cat_0,596
34041,640,cat_1,640
34042,520,cat_2,520
34043,71,cat_3,71
34044,290,cat_4,290
34045,671,cat_0,671
34046,302,cat_1,302
34047,194,cat_2,194
34048,514,cat_3,514
34049,844,cat_4,844
34050,646,cat_0,646
34051,326,cat_1,326
34052,94,cat_2,94
34053,704,cat_3,704
34054,230,cat_4,230
34055,248,cat_0,248
34056,724,cat_1,724
34057,231,cat_2,231
34058,496,cat_3,496
34059,83,cat_4,83
34060,557,cat_0,557
34061,386,cat_1,386
34062,188,cat_2,188
34063,649,cat_3,649
34064,964,cat_4,964
34065,99,cat_0,99
34066,92,cat_1,92
34067,524,cat_2,524
34068,12,cat_3,12
34069,553,cat_4,553
34070,721,cat_0,721
34071,441,cat_1,441
34072,163,cat_2,163
34073,315,cat_3,315
34074,185,cat_4,185
34075,407,cat_0,407
34076,292,cat_1,292
34077,233,cat_2,233
34078,966,cat_3,966
34079,404,cat_4,404
34080,238,cat_0,238
34081,551,cat_1,551
34082,268,cat_2,268
34083,443,cat_3,443
34084,127,cat_4,127
34085,378,cat_0,378
34086,642,cat_1,642
34087,125,cat_2,125
34088,56,cat_3,56
34089,868,cat_4,868
34090,150,cat_0,150
34091,304,cat_1,304
34092,860,cat_2,860
34093,932,cat_3,932
34094,346,cat_4,346
34095,143,cat_0,143
34096,899,cat_1,899
34097,593,cat_2,593
34098,377,cat_3,377
34099,57,cat_4,57
34100,775,cat_0,775
34101,266,cat_1,266
34102,833,cat_2,833
34103,39,cat_3,39
34104,43,cat_4,43
34105,440,cat_0,440
34106,749,cat_1,749
34107,234,cat_2,234
34108,965,cat_3,965
34109,777,cat_4,777
34110,986,cat_0,986
34111,158,cat_1,158
34112,614,cat_2,614
34113,227,cat_3,227
34114,687,cat_4,687
34115,823,cat_0,823
34116,153,cat_1,153
34117,418,cat_2,418
34118,783,cat_3,783
34119,816,cat_4,816
34120,298,cat_0,298
34121,436,cat_1,436
34122,867,cat_2,867
34123,965,cat_3,965
34124,481,cat_4,481
34125,961,cat_0,961
34126,214,cat_1,214
34127,591,cat_2,591
34128,851,cat_3,851
34129,173,cat_4,173
34130,979,cat_0,979
34131,512,cat_1,512
34132,550,cat_2,550
34133,205,cat_3,205
34134,271,cat_4,271
34135,51,cat_0,51
34136,828,cat_1,828
34137,879,cat_2,879
34138,777,cat_3,777
34139,103,cat_4,103
34140,177,cat_0,177
34141,450,cat_1,450
34142,863,cat_2,863
34143,453,cat_3,453
34144,910,cat_4,910
34145,542,cat_0,542
34146,353,cat_1,353
34147,297,cat_2,297
34148,341,cat_3,341
34149,182,cat_4,182
34150,233,cat_0,233
34151,880,cat_1,880
34152,912,cat_2,912
34153,427,cat_3,427
34154,191,cat_4,191
34155,761,cat_0,761
34156,136,cat_1,136
34157,705,cat_2,705
34158,844,cat_3,844
34159,749,cat_4,749
34160,992,cat_0,992
34161,468,cat_1,468
34162,934,cat_2,934
34163,912,cat_3,912
34164,194,cat_4,194
34165,284,cat_0,284
34166,717,cat_1,717
34167,295,cat_2,295
34168,202,cat_3,202
34169,367,cat_4,367
34170,91,cat_0,91
34171,950,cat_1,950
34172,837,cat_2,837
34173,584,cat_3,584
34174,490,cat_4,490
34175,353,cat_0,353
34176,559,cat_1,559
34177,475,cat_2,475
34178,233,cat_3,233
34179,981,cat_4,981
34180,212,cat_0,212
34181,628,cat_1,628
34182,385,cat_2,385
34183,225,cat_3,225
34184,33,cat_4,33
34185,131,cat_0,131
34186,883,cat_1,883
34187,367,cat_2,367
34188,32,cat_3,32
34189,13,cat_4,13
34190,477,cat_0,477
34191,702,cat_1,702
34192,403,cat_2,403
34193,557,cat_3,557
34194,407,cat_4,407
34195,480,cat_0,480
34196,618,cat_1,618
34197,502,cat_2,502
34198,774,cat_3,774
34199,823,cat_4,823
34200,619,cat_0,619
34201,419,cat_1,419
34202,291,cat_2,291
34203,916,cat_3,916
34204,111,cat_4,111
34205,82,cat_0,82
34206,947,cat_1,947
34207,351,cat_2,351
34208,109,cat_3,109
34209,410,cat_4,410
34210,183,cat_0,183
34211,851,cat_1,851
34212,951,cat_2,951
34213,974,cat_3,974
34214,632,cat_4,632
34215,182,cat_0,182
34216,889,cat_1,889
34217,339,cat_2,339
34218,854,cat_3,854
34219,228,cat_4,228
34220,890,cat_0,890
34221,246,cat_1,246
34222,638,cat_2,638
34223,230,cat_3,230
34224,902,cat_4,902
34225,615,cat_0,615
34226,134,cat_1,134
34227,451,cat_2,451
34228,433,cat_3,433
34229,530,cat_4,530
34230,261,cat_0,261
34231,433,cat_1,433
34232,406,cat_2,406
34233,637,cat_3,637
34234,602,cat_4,602
34235,35,cat_0,35
34236,96,cat_1,96
34237,877,cat_2,877
34238,874,cat_3,874
34239,216,cat_4,216
34240,599,cat_0,599
34241,437,cat_1,437
34242,226,cat_2,226
34243,382,cat_3,382
34244,507,cat_4,507
34245,583,cat_0,583
34246,293,cat_1,293
34247,485,cat_2,485
34248,579,cat_3,579
34249,927,cat_4,927
34250,445,cat_0,445
34251,508,cat_1,508
34252,149,cat_2,149
34253,691,cat_3,691
34254,388,cat_4,388
34255,109,cat_0,109
34256,633,cat_1,633
34257,2,cat_2,2
34258,781,cat_3,781
34259,239,cat_4,239
34260,995,cat_0,995
34261,830,cat_1,830
34262,650,cat_2,650
34263,739,cat_3,739
34264,812,cat_4,812
34265,724,cat_0,724
34266,779,cat_1,779
34267,449,cat_2,449
34268,980,cat_3,980
34269,857,cat_4,857
34270,856,cat_0,856
34271,938,cat_1,938
34272,491,cat_2,491
34273,239,cat_3,239
34274,614,cat_4,614
34275,281,cat_0,281
34276,670,cat_1,670
34277,940,cat_2,940
34278,306,cat_3,306
34279,837,cat_4,837
34280,943,cat_0,943
34281,250,cat_1,250
34282,648,cat_2,648
34283,943,cat_3,943
34284,775,cat_4,775
34285,456,cat_0,456
34286,92,cat_1,92
34287,209,cat_2,209
34288,498,cat_3,498
34289,505,cat_4,505
34290,409,cat_0,409
34291,577,cat_1,577
34292,851,cat_2,851
34293,873,cat_3,873
34294,212,cat_4,212
34295,942,cat_0,942
34296,945,cat_1,945
34297,968,cat_2,968
34298,625,cat_3,625
34299,179,cat_4,179
34300,176,cat_0,176
34301,837,cat_1,837
34302,430,cat_2,430
34303,663,cat_3,663
34304,803,cat_4,803
34305,274,cat_0,274
34306,844,cat_1,844
34307,644,cat_2,644
34308,695,cat_3,695
34309,389,cat_4,389
34310,912,cat_0,912
34311,519,cat_1,519
34312,567,cat_2,567
34313,974,cat_3,974
34314,708,cat_4,708
34315,237,cat_0,237
34316,76,cat_1,76
34317,414,cat_2,414
34318,931,cat_3,931
34319,940,cat_4,940
34320,701,cat_0,701
34321,487,cat_1,487
34322,515,cat_2,515
34323,958,cat_3,958
34324,876,cat_4,876
34325,545,cat_0,545
34326,498,cat_1,498
34327,565,cat_2,565
34328,942,cat_3,942
34329,220,cat_4,220
34330,667,cat_0,667
34331,917,cat_1,917
34332,928,cat_2,928
34333,572,cat_3,572
34334,869,cat_4,869
34335,362,cat_0,362
34336,974,cat_1,974
34337,335,cat_2,335
34338,359,cat_3,359
34339,404,cat_4,404
34340,194,cat_0,194
34341,253,cat_1,253
34342,867,cat_2,867
34343,372,cat_3,372
34344,813,cat_4,813
34345,535,cat_0,535
34346,357,cat_1,357
34347,990,cat_2,990
34348,712,cat_3,712
34349,761,cat_4,761
34350,827,cat_0,827
34351,103,cat_1,103
34352,208,cat_2,208
34353,111,cat_3,111
34354,458,cat_4,458
34355,25,cat_0,25
34356,810,cat_1,810
34357,110,cat_2,110
34358,210,cat_3,210
34359,563,cat_4,563
34360,172,cat_0,172
34361,460,cat_1,460
34362,11,cat_2,11
34363,454,cat_3,454
34364,421,cat_4,421
34365,693,cat_0,693
34366,248,cat_1,248
34367,927,cat_2,927
34368,167,cat_3,167
34369,245,cat_4,245
34370,308,cat_0,308
34371,133,cat_1,133
34372,658,cat_2,658
34373,879,cat_3,879
34374,873,cat_4,873
34375,973,cat_0,973
34376,496,cat_1,496
34377,832,cat_2,832
34378,947,cat_3,947
34379,703,cat_4,703
34380,167,cat_0,167
34381,517,cat_1,517
34382,267,cat_2,267
34383,311,cat_3,311
34384,274,cat_4,274
34385,462,cat_0,462
34386,781,cat_1,781
34387,309,cat_2,309
34388,959,cat_3,959
34389,327,cat_4,327
34390,815,cat_0,815
34391,208,cat_1,208
34392,683,cat_2,683
34393,578,cat_3,578
34394,412,cat_4,412
34395,48,cat_0,48
34396,967,cat_1,967
34397,791,cat_2,791
34398,632,cat_3,632
34399,622,cat_4,622
34400,80,cat_0,80
34401,120,cat_1,120
34402,307,cat_2,307
34403,809,cat_3,809
34404,585,cat_4,585
34405,303,cat_0,303
34406,463,cat_1,463
34407,821,cat_2,821
34408,650,cat_3,650
34409,462,cat_4,462
34410,715,cat_0,715
34411,848,cat_1,848
34412,59,cat_2,59
34413,229,cat_3,229
34414,697,cat_4,697
34415,253,cat_0,253
34416,721,cat_1,721
34417,634,cat_2,634
34418,382,cat_3,382
34419,1,cat_4,1
34420,428,cat_0,428
34421,393,cat_1,393
34422,489,cat_2,489
34423,461,cat_3,461
34424,577,cat_4,577
34425,388,cat_0,388
34426,321,cat_1,321
34427,604,cat_2,604
34428,953,cat_3,953
34429,724,cat_4,724
34430,707,cat_0,707
34431,526,cat_1,526
34432,559,cat_2,559
34433,253,cat_3,253
34434,439,cat_4,439
34435,39,cat_0,39
34436,38,cat_1,38
34437,315,cat_2,315
34438,50,cat_3,50
34439,676,cat_4,676
34440,818,cat_0,818
34441,973,cat_1,973
34442,628,cat_2,628
34443,807,cat_3,807
34444,598,cat_4,598
34445,366,cat_0,366
34446,475,cat_1,475
34447,970,cat_2,970
34448,46,cat_3,46
34449,798,cat_4,798
34450,256,cat_0,256
34451,285,cat_1,285
34452,100,cat_2,100
34453,780,cat_3,780
34454,760,cat_4,760
34455,114,cat_0,114
34456,769,cat_1,769
34457,223,cat_2,223
34458,436,cat_3,436
34459,446,cat_4,446
34460,571,cat_0,571
34461,771,cat_1,771
34462,199,cat_2,199
34463,700,cat_3,700
34464,538,cat_4,538
34465,940,cat_0,940
34466,691,cat_1,691
34467,622,cat_2,622
34468,827,cat_3,827
34469,255,cat_4,255
34470,861,cat_0,861
34471,162,cat_1,162
34472,586,cat_2,586
34473,860,cat_3,860
34474,722,cat_4,722
34475,621,cat_0,621
34476,660,cat_1,660
34477,606,cat_2,606
34478,842,cat_3,842
34479,711,cat_4,711
34480,380,cat_0,380
34481,17,cat_1,17
34482,478,cat_2,478
34483,383,cat_3,383
34484,938,cat_4,938
34485,419,cat_0,419
34486,844,cat_1,844
34487,938,cat_2,938
34488,236,cat_3,236
34489,182,cat_4,182
34490,319,cat_0,319
34491,282,cat_1,282
34492,584,cat_2,584
34493,683,cat_3,683
34494,384,cat_4,384
34495,629,cat_0,629
34496,642,cat_1,642
34497,764,cat_2,764
34498,489,cat_3,489
34499,980,cat_4,980
34500,774,cat_0,774
34501,671,cat_1,671
34502,33,cat_2,33
34503,587,cat_3,587
34504,596,cat_4,596
34505,247,cat_0,247
34506,558,cat_1,558
34507,107,cat_2,107
34508,40,cat_3,40
34509,712,cat_4,712
34510,57,cat_0,57
34511,204,cat_1,204
34512,934,cat_2,934
34513,89,cat_3,89
34514,816,cat_4,816
34515,693,cat_0,693
34516,796,cat_1,796
34517,726,cat_2,726
34518,376,cat_3,376
34519,935,cat_4,935
34520,63,cat_0,63
34521,618,cat_1,618
34522,707,cat_2,707
34523,9,cat_3,9
34524,30,cat_4,30
34525,707,cat_0,707
34526,716,cat_1,716
34527,68,cat_2,68
34528,23,cat_3,23
34529,594,cat_4,594
34530,984,cat_0,984
34531,726,cat_1,726
34532,101,cat_2,101
34533,186,cat_3,186
34534,899,cat_4,899
34535,744,cat_0,744
34536,235,cat_1,235
34537,952,cat_2,952
34538,897,cat_3,897
34539,61,cat_4,61
34540,684,cat_0,684
34541,987,cat_1,987
34542,267,cat_2,267
34543,531,cat_3,531
34544,74,cat_4,74
34545,543,cat_0,543
34546,195,cat_1,195
34547,138,cat_2,138
34548,712,cat_3,712
34549,80,cat_4,80
34550,576,cat_0,576
34551,242,cat_1,242
34552,180,cat_2,180
34553,474,cat_3,474
34554,990,cat_4,990
34555,505,cat_0,505
34556,34,cat_1,34
34557,280,cat_2,280
34558,412,cat_3,412
34559,888,cat_4,888
34560,482,cat_0,482
34561,954,cat_1,954
34562,419,cat_2,419
34563,944,cat_3,944
34564,376,cat_4,376
34565,218,cat_0,218
34566,491,cat_1,491
34567,934,cat_2,934
34568,687,cat_3,687
34569,187,cat_4,187
34570,561,cat_0,561
34571,33,cat_1,33
34572,285,cat_2,285
34573,584,cat_3,584
34574,321,cat_4,321
34575,394,cat_0,394
34576,704,cat_1,704
34577,635,cat_2,635
34578,801,cat_3,801
34579,76,cat_4,76
34580,957,cat_0,957
34581,436,cat_1,436
34582,2,cat_2,2
34583,542,cat_3,542
34584,612,cat_4,612
34585,357,cat_0,357
34586,364,cat_1,364
34587,154,cat_2,154
34588,452,cat_3,452
34589,161,cat_4,161
34590,223,cat_0,223
34591,598,cat_1,598
34592,812,cat_2,812
34593,352,cat_3,352
34594,802,cat_4,802
34595,793,cat_0,793
34596,948,cat_1,948
34597,676,cat_2,676
34598,610,cat_3,610
34599,707,cat_4,707
34600,98,cat_0,98
34601,110,cat_1,110
34602,233,cat_2,233
34603,905,cat_3,905
34604,660,cat_4,660
34605,385,cat_0,385
34606,737,cat_1,737
34607,457,cat_2,457
34608,886,cat_3,886
34609,831,cat_4,831
34610,563,cat_0,563
34611,857,cat_1,857
34612,89,cat_2,89
34613,647,cat_3,647
34614,207,cat_4,207
34615,269,cat_0,269
34616,658,cat_1,658
34617,623,cat_2,623
34618,325,cat_3,325
34619,733,cat_4,733
34620,582,cat_0,582
34621,352,cat_1,352
34622,643,cat_2,643
34623,27,cat_3,27
34624,152,cat_4,152
34625,854,cat_0,854
34626,846,cat_1,846
34627,587,cat_2,587
34628,384,cat_3,384
34629,477,cat_4,477
34630,913,cat_0,913
34631,773,cat_1,773
34632,150,cat_2,150
34633,959,cat_3,959
34634,826,cat_4,826
34635,993,cat_0,993
34636,165,cat_1,165
34637,585,cat_2,585
34638,388,cat_3,388
34639,488,cat_4,488
34640,51,cat_0,51
34641,389,cat_1,389
34642,29,cat_2,29
34643,100,cat_3,100
34644,713,cat_4,713
34645,397,cat_0,397
34646,113,cat_1,113
34647,796,cat_2,796
34648,39,cat_3,39
34649,247,cat_4,247
34650,961,cat_0,961
34651,840,cat_1,840
34652,512,cat_2,512
34653,551,cat_3,551
34654,336,cat_4,336
34655,301,cat_0,301
34656,26,cat_1,26
34657,441,cat_2,441
34658,284,cat_3,284
34659,924,cat_4,924
34660,345,cat_0,345
34661,970,cat_1,970
34662,62,cat_2,62
34663,539,cat_3,539
34664,171,cat_4,171
34665,498,cat_0,498
34666,81,cat_1,81
34667,201,cat_2,201
34668,457,cat_3,457
34669,35,cat_4,35
34670,536,cat_0,536
34671,661,cat_1,661
34672,435,cat_2,435
34673,563,cat_3,563
34674,899,cat_4,899
34675,529,cat_0,529
34676,299,cat_1,299
34677,940,cat_2,940
34678,56,cat_3,56
34679,259,cat_4,259
34680,179,cat_0,179
34681,626,cat_1,626
34682,144,cat_2,144
34683,759,cat_3,759
34684,994,cat_4,994
34685,374,cat_0,374
34686,897,cat_1,897
34687,27,cat_2,27
34688,303,cat_3,303
34689,565,cat_4,565
34690,403,cat_0,403
34691,273,cat_1,273
34692,663,cat_2,663
34693,810,cat_3,810
34694,633,cat_4,633
34695,346,cat_0,346
34696,267,cat_1,267
34697,451,cat_2,451
34698,71,cat_3,71
34699,675,cat_4,675
34700,937,cat_0,937
34701,401,cat_1,401
34702,523,cat_2,523
34703,340,cat_3,340
34704,272,cat_4,272
34705,586,cat_0,586
34706,699,cat_1,699
34707,663,cat_2,663
34708,81,cat_3,81
34709,307,cat_4,307
34710,348,cat_0,348
34711,462,cat_1,462
34712,621,cat_2,621
34713,948,cat_3,948
34714,63,cat_4,63
34715,62,cat_0,62
34716,114,cat_1,114
34717,261,cat_2,261
34718,167,cat_3,167
34719,78,cat_4,78
34720,441,cat_0,441
34721,331,cat_1,331
34722,999,cat_2,999
34723,608,cat_3,608
34724,911,cat_4,911
34725,844,cat_0,844
34726,933,cat_1,933
34727,247,cat_2,247
34728,555,cat_3,555
34729,827,cat_4,827
34730,60,cat_0,60
34731,438,cat_1,438
34732,565,cat_2,565
34733,834,cat_3,834
34734,515,cat_4,515
34735,239,cat_0,239
34736,406,cat_1,406
34737,403,cat_2,403
34738,830,cat_3,830
34739,754,cat_4,754
34740,679,cat_0,679
34741,709,cat_1,709
34742,455,cat_2,455
34743,713,cat_3,713
34744,878,cat_4,878
34745,17,cat_0,17
34746,531,cat_1,531
34747,718,cat_2,718
34748,123,cat_3,123
34749,406,cat_4,406
34750,575,cat_0,575
34751,700,cat_1,700
34752,755,cat_2,755
34753,405,cat_3,405
34754,610,cat_4,610
34755,686,cat_0,686
34756,108,cat_1,108
34757,960,cat_2,960
34758,31,cat_3,31
34759,248,cat_4,248
34760,451,cat_0,451
34761,52,cat_1,52
34762,283,cat_2,283
34763,217,cat_3,217
34764,62,cat_4,62
34765,702,cat_0,702
34766,499,cat_1,499
34767,895,cat_2,895
34768,243,cat_3,243
34769,367,cat_4,367
34770,84,cat_0,84
34771,361,cat_1,361
34772,330,cat_2,330
34773,413,cat_3,413
34774,24,cat_4,24
34775,166,cat_0,166
34776,103,cat_1,103
34777,818,cat_2,818
34778,22,cat_3,22
34779,901,cat_4,901
34780,222,cat_0,222
34781,479,cat_1,479
34782,992,cat_2,992
34783,451,cat_3,451
34784,67,cat_4,67
34785,516,cat_0,516
34786,850,cat_1,850
34787,656,cat_2,656
34788,403,cat_3,403
34789,428,cat_4,428
34790,66,cat_0,66
34791,959,cat_1,959
34792,281,cat_2,281
34793,317,cat_3,317
34794,832,cat_4,832
34795,142,cat_0,142
34796,729,cat_1,729
34797,586,cat_2,586
34798,847,cat_3,847
34799,640,cat_4,640
34800,226,cat_0,226
34801,582,cat_1,582
34802,826,cat_2,826
34803,252,cat_3,252
34804,350,cat_4,350
