trade_id,source,trade_date,trade_time,symbol,isin,cusip,side,quantity,price,amount,currency,counterparty,trader,book,strategy,venue,settlement_date,status,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,attribute_6
TRD00001259,JPMorgan,2025-08-05,13:19:45,MSFT,US447218465,514599850,BUY,977200,132.6,121597.11,JPY,FUND_X,TRADER_18,BOOK_10,STRAT_1,LSE,2025-09-03,CONFIRMED,VAL_9882,VAL_4432,VAL_7994,VAL_1740,VAL_3575,VAL_3325
TRD00001260,Bloomberg,2025-08-10,10:53:51,AMD,US524955497,478146775,SELL,319200,70.89,4354431.94,USD,FUND_Y,TRADER_17,BOOK_3,STRAT_4,EUREX,2025-09-03,CONFIRMED,VAL_8682,VAL_8520,VAL_4866,VAL_4114,VAL_6551,VAL_5903
TRD00001261,JPMorgan,2025-08-09,10:14:08,AAPL,US212606105,309514370,SELL,550300,445.81,1082439.87,GBP,FUND_Y,TRADER_8,BOOK_1,STRAT_5,LSE,2025-09-03,CONFIRMED,VAL_2133,VAL_5531,VAL_9813,VAL_7412,VAL_5688,VAL_4354
TRD00001262,GoldmanSachs,2025-08-27,16:50:55,MSFT,US523445681,281393128,SELL,708200,398.04,1136397.48,GBP,FUND_Y,TRADER_6,BOOK_7,STRAT_3,LSE,2025-09-03,SETTLED,VAL_6306,VAL_4340,VAL_9899,VAL_9930,VAL_7959,VAL_6390
TRD00001263,Reuters,2025-08-08,15:39:37,GOOGL,US104409518,246034106,BUY,663700,331.46,962083.75,USD,FUND_Y,TRADER_17,BOOK_2,STRAT_3,LSE,2025-09-03,PENDING,VAL_8640,VAL_4922,VAL_5303,VAL_1640,VAL_9034,VAL_2269
TRD00001264,GoldmanSachs,2025-08-04,15:44:30,TSLA,US534303907,626368457,SELL,998100,289.86,150101.12,USD,HEDGE_Z,TRADER_15,BOOK_10,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_3971,VAL_8923,VAL_1451,VAL_6088,VAL_2408,VAL_1989
TRD00001265,Bloomberg,2025-08-11,09:44:55,GOOGL,US565979298,454961342,BUY,472800,162.08,4010272.22,USD,FUND_X,TRADER_2,BOOK_10,STRAT_5,NASDAQ,2025-09-03,ALLOCATED,VAL_8072,VAL_7554,VAL_2930,VAL_9176,VAL_6367,VAL_6838
TRD00001266,Reuters,2025-08-07,14:20:34,NVDA,US274182622,761827325,SELL,924100,451.07,3737988.83,GBP,FUND_Y,TRADER_18,BOOK_9,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_8588,VAL_8501,VAL_7430,VAL_8130,VAL_8770,VAL_8055
TRD00001267,GoldmanSachs,2025-08-17,16:16:58,TSLA,US228185749,181920442,SELL,48000,175.65,569024.76,USD,HEDGE_Z,TRADER_12,BOOK_7,STRAT_5,NYSE,2025-09-03,ALLOCATED,VAL_2100,VAL_9583,VAL_7752,VAL_8899,VAL_6395,VAL_3051
TRD00001268,Reuters,2025-08-27,12:39:49,MSFT,US614806918,318461362,SELL,702500,360.77,2412432.87,CHF,FUND_X,TRADER_2,BOOK_8,STRAT_3,LSE,2025-09-03,PENDING,VAL_8303,VAL_5477,VAL_2253,VAL_4703,VAL_9106,VAL_3469
TRD00001269,GoldmanSachs,2025-08-20,16:20:35,GOOGL,US399063971,983720521,SELL,224400,205.63,3686596.18,CHF,FUND_Y,TRADER_12,BOOK_7,STRAT_1,NASDAQ,2025-09-03,PENDING,VAL_4149,VAL_9169,VAL_4588,VAL_2687,VAL_8421,VAL_8932
TRD00001270,Reuters,2025-08-22,10:05:32,AMZN,US113545167,248364709,BUY,116100,86.11,520214.42,JPY,BANK_A,TRADER_20,BOOK_2,STRAT_2,EUREX,2025-09-03,ALLOCATED,VAL_2072,VAL_3561,VAL_8704,VAL_2451,VAL_4320,VAL_9971
TRD00001271,Barclays,2025-09-01,11:07:20,GOOGL,US641619071,864828797,SELL,504100,13.1,1891597.01,GBP,BANK_A,TRADER_16,BOOK_8,STRAT_4,LSE,2025-09-03,PENDING,VAL_3800,VAL_3460,VAL_5797,VAL_6268,VAL_1950,VAL_1491
TRD00001272,Bloomberg,2025-08-12,15:45:35,AAPL,US141080877,675650819,BUY,110900,200.4,498394.8,JPY,BANK_A,TRADER_3,BOOK_3,STRAT_3,NASDAQ,2025-09-03,PENDING,VAL_5653,VAL_4205,VAL_2869,VAL_6346,VAL_3933,VAL_9333
TRD00001273,Bloomberg,2025-08-29,15:53:19,AMZN,US263788985,800654155,SELL,819000,187.08,672636.22,CHF,BANK_B,TRADER_4,BOOK_7,STRAT_1,LSE,2025-09-03,SETTLED,VAL_4311,VAL_8631,VAL_7522,VAL_9082,VAL_2442,VAL_4707
TRD00001274,GoldmanSachs,2025-08-25,12:53:48,GOOGL,US660439603,654283830,SELL,793400,408.43,1932704.64,GBP,FUND_X,TRADER_10,BOOK_3,STRAT_2,EUREX,2025-09-03,PENDING,VAL_5209,VAL_6379,VAL_4248,VAL_3003,VAL_2409,VAL_1147
TRD00001275,GoldmanSachs,2025-08-31,16:19:20,GOOGL,US576418523,542844427,SELL,382700,56.66,1519303.77,USD,BANK_A,TRADER_13,BOOK_4,STRAT_1,NYSE,2025-09-03,PENDING,VAL_7351,VAL_3780,VAL_9187,VAL_9044,VAL_9205,VAL_5446
TRD00001276,JPMorgan,2025-08-08,13:55:10,MSFT,US739702482,838916971,BUY,535500,174.8,1529964.48,USD,BANK_B,TRADER_16,BOOK_1,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_4874,VAL_1807,VAL_6465,VAL_1305,VAL_6180,VAL_1006
TRD00001277,Barclays,2025-08-02,12:10:45,AAPL,US949718390,193120905,BUY,30500,278.77,4080473.05,JPY,BANK_A,TRADER_15,BOOK_2,STRAT_1,NYSE,2025-09-03,SETTLED,VAL_8040,VAL_6045,VAL_5571,VAL_8373,VAL_6728,VAL_4252
TRD00001278,JPMorgan,2025-08-03,13:46:23,MSFT,US935897532,446496170,SELL,289500,210.77,2769975.42,CHF,FUND_X,TRADER_1,BOOK_5,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_8144,VAL_3603,VAL_7130,VAL_4268,VAL_6482,VAL_8693
TRD00001279,JPMorgan,2025-09-01,16:32:28,MSFT,US652368594,680953874,SELL,101500,335.79,3919644.67,JPY,HEDGE_Z,TRADER_9,BOOK_1,STRAT_3,NASDAQ,2025-09-03,ALLOCATED,VAL_3019,VAL_5154,VAL_4339,VAL_4802,VAL_4997,VAL_5132
TRD00001280,JPMorgan,2025-08-09,16:49:27,TSLA,US376339403,475980483,SELL,822400,103.65,306997.99,CHF,FUND_Y,TRADER_18,BOOK_10,STRAT_1,NYSE,2025-09-03,ALLOCATED,VAL_2003,VAL_9469,VAL_2256,VAL_2349,VAL_4244,VAL_1758
TRD00001281,Bloomberg,2025-08-30,13:42:27,NVDA,US601423261,955787361,SELL,676600,183.11,2004473.9,GBP,FUND_X,TRADER_6,BOOK_8,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_3791,VAL_2712,VAL_9201,VAL_6116,VAL_8385,VAL_4085
TRD00001282,GoldmanSachs,2025-08-10,13:54:38,AMD,US616762135,933316755,BUY,732900,215.37,4748798.44,CHF,FUND_Y,TRADER_18,BOOK_7,STRAT_2,EUREX,2025-09-03,SETTLED,VAL_6711,VAL_5259,VAL_6189,VAL_1532,VAL_8198,VAL_2785
TRD00001283,Reuters,2025-08-30,15:43:03,NVDA,US444054509,726087734,SELL,918200,395.16,1620561.47,EUR,BANK_A,TRADER_15,BOOK_7,STRAT_5,NASDAQ,2025-09-03,CONFIRMED,VAL_4063,VAL_7949,VAL_2725,VAL_6333,VAL_9272,VAL_8557
TRD00001284,Bloomberg,2025-08-09,16:50:32,MSFT,US781226379,318904730,SELL,970100,104.54,1703767.76,JPY,BANK_A,TRADER_3,BOOK_9,STRAT_2,LSE,2025-09-03,SETTLED,VAL_2365,VAL_3724,VAL_7204,VAL_1292,VAL_3713,VAL_6250
TRD00001285,JPMorgan,2025-08-13,09:57:30,TSLA,US738925810,945445942,SELL,393600,356.84,1875983.39,EUR,FUND_X,TRADER_10,BOOK_1,STRAT_4,LSE,2025-09-03,CONFIRMED,VAL_1545,VAL_8089,VAL_9936,VAL_1944,VAL_3418,VAL_9462
TRD00001286,Reuters,2025-08-15,09:31:47,AMD,US600963487,394895816,SELL,513600,398.78,430462.26,EUR,BANK_B,TRADER_1,BOOK_1,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_1200,VAL_2722,VAL_2483,VAL_7954,VAL_1800,VAL_9179
TRD00001287,Bloomberg,2025-08-14,15:00:54,GOOGL,US279027073,799247157,BUY,772200,54.13,4490077.21,JPY,BANK_A,TRADER_2,BOOK_7,STRAT_4,NYSE,2025-09-03,ALLOCATED,VAL_2978,VAL_9441,VAL_4006,VAL_3404,VAL_9861,VAL_6734
TRD00001288,GoldmanSachs,2025-08-25,13:28:01,MSFT,US197237293,648462492,BUY,911200,364.61,122273.34,JPY,HEDGE_Z,TRADER_2,BOOK_5,STRAT_3,EUREX,2025-09-03,PENDING,VAL_7700,VAL_5029,VAL_1697,VAL_7406,VAL_7591,VAL_2341
TRD00001289,GoldmanSachs,2025-08-26,15:09:40,AMD,US911935952,951673620,BUY,137600,266.81,1618745.0,USD,HEDGE_Z,TRADER_8,BOOK_2,STRAT_4,NYSE,2025-09-03,PENDING,VAL_6809,VAL_4615,VAL_9743,VAL_5649,VAL_1337,VAL_4868
TRD00001290,Barclays,2025-08-13,16:25:47,GOOGL,US804904551,634387501,SELL,423400,132.55,4494989.93,EUR,FUND_X,TRADER_16,BOOK_1,STRAT_5,LSE,2025-09-03,PENDING,VAL_1661,VAL_8931,VAL_9724,VAL_6749,VAL_6189,VAL_6972
TRD00001291,GoldmanSachs,2025-08-24,11:48:24,TSLA,US189463022,582132706,SELL,684000,172.71,243030.68,GBP,HEDGE_Z,TRADER_1,BOOK_3,STRAT_3,LSE,2025-09-03,SETTLED,VAL_4237,VAL_8503,VAL_3954,VAL_6355,VAL_2962,VAL_5487
TRD00001292,Reuters,2025-08-07,10:47:49,GOOGL,US722266812,682891446,BUY,69600,265.57,457488.06,GBP,BANK_B,TRADER_6,BOOK_10,STRAT_3,NASDAQ,2025-09-03,CONFIRMED,VAL_6116,VAL_9859,VAL_1044,VAL_8856,VAL_1987,VAL_2366
TRD00001293,Bloomberg,2025-08-25,15:24:16,TSLA,US684737495,857460953,BUY,225900,432.64,3657931.73,JPY,FUND_Y,TRADER_15,BOOK_2,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_6507,VAL_4866,VAL_6337,VAL_3638,VAL_5294,VAL_5992
TRD00001294,Barclays,2025-08-24,11:58:13,AMD,US805922623,524307074,BUY,203800,225.47,1914438.83,CHF,HEDGE_Z,TRADER_9,BOOK_8,STRAT_4,NASDAQ,2025-09-03,SETTLED,VAL_6261,VAL_7668,VAL_2045,VAL_3184,VAL_6791,VAL_7149
TRD00001295,JPMorgan,2025-08-29,16:28:50,TSLA,US650565367,610841034,SELL,967000,390.22,2474444.2,GBP,FUND_Y,TRADER_19,BOOK_1,STRAT_1,LSE,2025-09-03,PENDING,VAL_9788,VAL_5002,VAL_6862,VAL_1608,VAL_7192,VAL_1731
TRD00001296,GoldmanSachs,2025-08-14,11:30:40,TSLA,US118518093,249051117,BUY,695800,301.36,2214754.06,GBP,BANK_B,TRADER_4,BOOK_1,STRAT_2,NYSE,2025-09-03,CONFIRMED,VAL_2656,VAL_7496,VAL_1918,VAL_3033,VAL_7140,VAL_8784
TRD00001297,Bloomberg,2025-08-20,12:01:17,TSLA,US613351526,533976442,BUY,27400,162.06,265883.14,JPY,BANK_B,TRADER_4,BOOK_1,STRAT_4,EUREX,2025-09-03,PENDING,VAL_1734,VAL_4111,VAL_5557,VAL_1833,VAL_6780,VAL_2616
TRD00001298,GoldmanSachs,2025-08-09,16:04:38,AAPL,US366034592,607307788,BUY,799400,272.66,3694056.8,JPY,FUND_Y,TRADER_3,BOOK_8,STRAT_1,NYSE,2025-09-03,ALLOCATED,VAL_3088,VAL_9212,VAL_9612,VAL_3779,VAL_8574,VAL_7311
TRD00001299,Reuters,2025-08-19,11:30:31,MSFT,US761214672,520227834,BUY,509000,95.04,2522150.39,GBP,BANK_B,TRADER_15,BOOK_3,STRAT_2,EUREX,2025-09-03,ALLOCATED,VAL_3657,VAL_3920,VAL_1920,VAL_1710,VAL_3142,VAL_7420
TRD00001300,GoldmanSachs,2025-08-11,12:18:56,IBM,US966448132,699408830,BUY,332300,373.36,984000.93,CHF,FUND_Y,TRADER_6,BOOK_6,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_3847,VAL_8425,VAL_2929,VAL_3124,VAL_6135,VAL_9357
TRD00001301,JPMorgan,2025-08-07,09:56:50,AAPL,US672361714,342328117,BUY,199700,425.15,3313515.79,GBP,BANK_B,TRADER_8,BOOK_4,STRAT_2,LSE,2025-09-03,SETTLED,VAL_6375,VAL_3593,VAL_5568,VAL_1172,VAL_2953,VAL_7729
TRD00001302,JPMorgan,2025-08-23,10:42:28,AMZN,US391144469,271237286,SELL,568300,355.42,668359.27,USD,FUND_Y,TRADER_5,BOOK_8,STRAT_1,NYSE,2025-09-03,SETTLED,VAL_2227,VAL_2211,VAL_1615,VAL_7831,VAL_5149,VAL_1227
TRD00001303,GoldmanSachs,2025-08-05,09:02:31,NVDA,US237207744,938180474,SELL,926700,455.77,4063294.89,JPY,HEDGE_Z,TRADER_6,BOOK_10,STRAT_1,NYSE,2025-09-03,CONFIRMED,VAL_5244,VAL_4627,VAL_3726,VAL_2409,VAL_6831,VAL_1574
TRD00001304,JPMorgan,2025-08-16,12:13:06,GOOGL,US347035576,528026547,BUY,499700,229.84,2034241.81,GBP,BANK_B,TRADER_9,BOOK_7,STRAT_2,LSE,2025-09-03,CONFIRMED,VAL_5864,VAL_5087,VAL_8612,VAL_6219,VAL_6136,VAL_9349
TRD00001305,Barclays,2025-08-08,15:35:51,NVDA,US747862223,981565535,SELL,652400,85.5,781965.32,JPY,HEDGE_Z,TRADER_14,BOOK_5,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_2006,VAL_5830,VAL_6068,VAL_1163,VAL_7940,VAL_9951
TRD00001306,Barclays,2025-08-12,13:29:31,NVDA,US780152318,480575735,SELL,842800,422.77,1166631.94,GBP,BANK_B,TRADER_12,BOOK_9,STRAT_1,EUREX,2025-09-03,PENDING,VAL_2730,VAL_3835,VAL_1144,VAL_9375,VAL_6357,VAL_4029
TRD00001307,Barclays,2025-08-06,15:42:37,NVDA,US674544412,906550740,SELL,108400,374.16,4859605.26,CHF,BANK_B,TRADER_11,BOOK_9,STRAT_1,LSE,2025-09-03,PENDING,VAL_2891,VAL_6407,VAL_8910,VAL_9034,VAL_3620,VAL_8720
TRD00001308,Barclays,2025-08-04,16:59:00,IBM,US367963497,620047553,BUY,659500,240.17,2450309.59,EUR,HEDGE_Z,TRADER_10,BOOK_8,STRAT_4,NYSE,2025-09-03,PENDING,VAL_5531,VAL_2445,VAL_5013,VAL_4084,VAL_4906,VAL_6591
TRD00001309,Reuters,2025-08-24,13:33:42,TSLA,US387716505,459709372,SELL,634300,478.92,4950497.82,CHF,BANK_B,TRADER_20,BOOK_10,STRAT_3,NASDAQ,2025-09-03,SETTLED,VAL_3753,VAL_3342,VAL_8017,VAL_1159,VAL_2266,VAL_2207
TRD00001310,JPMorgan,2025-08-10,11:41:42,TSLA,US415264680,979739241,SELL,20100,233.47,4139075.34,EUR,FUND_X,TRADER_14,BOOK_1,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_8914,VAL_5910,VAL_4641,VAL_8357,VAL_1334,VAL_6932
TRD00001311,GoldmanSachs,2025-08-22,12:55:04,AMZN,US208397240,252551121,BUY,26400,23.88,4003573.32,USD,FUND_X,TRADER_10,BOOK_2,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_6070,VAL_6563,VAL_4129,VAL_7811,VAL_4750,VAL_7973
TRD00001312,GoldmanSachs,2025-08-04,14:22:55,GOOGL,US909269362,264438331,BUY,490300,247.93,520816.29,EUR,HEDGE_Z,TRADER_14,BOOK_5,STRAT_1,NASDAQ,2025-09-03,ALLOCATED,VAL_3874,VAL_5353,VAL_2784,VAL_2698,VAL_3023,VAL_1256
TRD00001313,GoldmanSachs,2025-08-28,10:59:59,TSLA,US204091382,306950882,SELL,824000,54.31,3144364.54,JPY,BANK_B,TRADER_9,BOOK_3,STRAT_5,LSE,2025-09-03,SETTLED,VAL_7200,VAL_6569,VAL_4306,VAL_5198,VAL_4950,VAL_9466
TRD00001314,Bloomberg,2025-08-14,16:21:01,NVDA,US544802282,898127339,BUY,783700,157.38,279672.17,USD,FUND_X,TRADER_8,BOOK_5,STRAT_2,LSE,2025-09-03,ALLOCATED,VAL_8931,VAL_1634,VAL_1947,VAL_4562,VAL_1822,VAL_2083
TRD00001315,Bloomberg,2025-08-19,15:56:27,AAPL,US980407465,164945704,SELL,413800,422.31,1839232.65,EUR,HEDGE_Z,TRADER_9,BOOK_2,STRAT_1,EUREX,2025-09-03,CONFIRMED,VAL_4672,VAL_8831,VAL_9901,VAL_6763,VAL_4073,VAL_9476
TRD00001316,Bloomberg,2025-08-05,09:34:34,GOOGL,US460787767,442849707,BUY,541900,112.19,1028633.58,GBP,BANK_B,TRADER_20,BOOK_3,STRAT_2,NASDAQ,2025-09-03,CONFIRMED,VAL_5103,VAL_9034,VAL_7820,VAL_2039,VAL_8743,VAL_8058
TRD00001317,Bloomberg,2025-08-04,16:50:27,MSFT,US541860334,648805677,BUY,801600,338.58,4755958.84,JPY,FUND_Y,TRADER_5,BOOK_6,STRAT_5,LSE,2025-09-03,SETTLED,VAL_6325,VAL_1812,VAL_6332,VAL_5229,VAL_3337,VAL_2941
TRD00001318,Barclays,2025-08-07,09:15:36,AAPL,US126470174,404181801,BUY,152300,76.84,1322225.45,JPY,HEDGE_Z,TRADER_10,BOOK_5,STRAT_5,NASDAQ,2025-09-03,CONFIRMED,VAL_4349,VAL_5353,VAL_8653,VAL_8945,VAL_6129,VAL_1727
TRD00001319,Bloomberg,2025-08-11,10:13:14,AAPL,US881990666,504198952,SELL,548200,203.13,3034335.43,GBP,HEDGE_Z,TRADER_2,BOOK_4,STRAT_3,LSE,2025-09-03,PENDING,VAL_6584,VAL_4944,VAL_7736,VAL_9837,VAL_2782,VAL_9913
TRD00001320,Barclays,2025-08-10,15:18:17,AAPL,US669855234,592382374,SELL,250700,210.31,797032.8,EUR,BANK_B,TRADER_7,BOOK_4,STRAT_2,EUREX,2025-09-03,CONFIRMED,VAL_8073,VAL_6085,VAL_8040,VAL_8258,VAL_4679,VAL_6972
TRD00001321,JPMorgan,2025-08-20,13:29:04,AMD,US998257653,140481353,BUY,854300,297.23,526623.53,CHF,FUND_Y,TRADER_20,BOOK_8,STRAT_1,NASDAQ,2025-09-03,PENDING,VAL_2484,VAL_4786,VAL_7096,VAL_2600,VAL_3043,VAL_4597
TRD00001322,Barclays,2025-08-23,10:03:52,MSFT,US876168438,139256051,SELL,990000,240.53,1564565.35,GBP,BANK_B,TRADER_19,BOOK_3,STRAT_3,NYSE,2025-09-03,CONFIRMED,VAL_1984,VAL_8547,VAL_7244,VAL_2791,VAL_4666,VAL_7143
TRD00001323,JPMorgan,2025-08-14,14:59:35,MSFT,US184143383,642432992,SELL,775800,367.71,3812529.87,JPY,BANK_A,TRADER_14,BOOK_9,STRAT_4,NYSE,2025-09-03,SETTLED,VAL_3951,VAL_2027,VAL_4642,VAL_8915,VAL_2435,VAL_3317
TRD00001324,JPMorgan,2025-08-29,10:02:39,AMZN,US891543924,476771274,BUY,134500,278.18,1065155.67,GBP,HEDGE_Z,TRADER_17,BOOK_3,STRAT_4,LSE,2025-09-03,PENDING,VAL_2637,VAL_6385,VAL_5618,VAL_6875,VAL_6020,VAL_1544
TRD00001325,Reuters,2025-08-26,10:33:17,AMZN,US752435812,695318155,BUY,961500,217.28,4569030.02,USD,FUND_X,TRADER_17,BOOK_3,STRAT_5,NASDAQ,2025-09-03,CONFIRMED,VAL_2362,VAL_6358,VAL_8724,VAL_5773,VAL_3148,VAL_5494
TRD00001326,Barclays,2025-08-11,12:44:33,AAPL,US555672969,803825989,BUY,105400,102.24,1608968.71,EUR,BANK_A,TRADER_8,BOOK_3,STRAT_5,LSE,2025-09-03,SETTLED,VAL_4620,VAL_9887,VAL_3728,VAL_4445,VAL_3342,VAL_3129
TRD00001327,JPMorgan,2025-08-28,13:00:38,GOOGL,US347714668,124835279,BUY,399800,428.54,4009866.36,JPY,BANK_A,TRADER_17,BOOK_4,STRAT_3,NYSE,2025-09-03,SETTLED,VAL_4799,VAL_8530,VAL_8590,VAL_8601,VAL_7032,VAL_4646
TRD00001328,Reuters,2025-08-06,16:40:51,AMZN,US180408474,672300944,SELL,318200,243.15,1522442.82,CHF,FUND_Y,TRADER_14,BOOK_5,STRAT_2,EUREX,2025-09-03,PENDING,VAL_4772,VAL_3316,VAL_8322,VAL_8158,VAL_3871,VAL_7205
TRD00001329,Bloomberg,2025-08-14,13:36:33,TSLA,US864208013,185802334,BUY,449800,278.19,2537410.49,CHF,BANK_B,TRADER_9,BOOK_3,STRAT_5,EUREX,2025-09-03,CONFIRMED,VAL_6817,VAL_2778,VAL_2594,VAL_4171,VAL_2365,VAL_3756
TRD00001330,Bloomberg,2025-08-19,15:32:29,AAPL,US652051069,822452099,BUY,921400,91.96,1862610.54,CHF,BANK_B,TRADER_20,BOOK_4,STRAT_4,NASDAQ,2025-09-03,PENDING,VAL_4836,VAL_3504,VAL_7023,VAL_8169,VAL_6061,VAL_3788
TRD00001331,Reuters,2025-08-16,11:00:19,AMZN,US466978740,684090253,SELL,911700,334.37,1493587.63,EUR,FUND_X,TRADER_6,BOOK_7,STRAT_4,NYSE,2025-09-03,CONFIRMED,VAL_6806,VAL_3368,VAL_6420,VAL_9139,VAL_8355,VAL_7888
TRD00001332,JPMorgan,2025-08-07,11:49:17,GOOGL,US242212025,393503522,SELL,552500,385.17,4960678.46,EUR,HEDGE_Z,TRADER_4,BOOK_2,STRAT_1,EUREX,2025-09-03,PENDING,VAL_8899,VAL_5151,VAL_9061,VAL_5074,VAL_6359,VAL_7489
TRD00001333,GoldmanSachs,2025-08-25,16:06:15,AAPL,US538071799,919756272,SELL,431700,172.79,2517385.08,CHF,FUND_Y,TRADER_16,BOOK_2,STRAT_3,NASDAQ,2025-09-03,PENDING,VAL_5912,VAL_5078,VAL_8314,VAL_2338,VAL_7009,VAL_3847
TRD00001334,GoldmanSachs,2025-08-12,09:56:04,MSFT,US824367063,672432888,SELL,810400,265.48,2638242.42,CHF,FUND_X,TRADER_1,BOOK_6,STRAT_4,LSE,2025-09-03,SETTLED,VAL_2726,VAL_9461,VAL_7256,VAL_5801,VAL_2746,VAL_5436
TRD00001335,GoldmanSachs,2025-08-12,10:04:30,AMD,US685709940,553173463,BUY,218400,358.04,3732482.27,EUR,BANK_B,TRADER_15,BOOK_1,STRAT_4,NASDAQ,2025-09-03,PENDING,VAL_7711,VAL_7625,VAL_6854,VAL_3738,VAL_8954,VAL_9959
TRD00001336,Barclays,2025-08-31,16:18:42,MSFT,US419282450,997518442,BUY,117800,109.72,72407.04,USD,FUND_Y,TRADER_10,BOOK_10,STRAT_3,LSE,2025-09-03,PENDING,VAL_4859,VAL_5252,VAL_8250,VAL_4428,VAL_3250,VAL_6008
TRD00001337,GoldmanSachs,2025-08-30,11:53:50,IBM,US973050648,711618466,BUY,42000,332.71,3697405.5,JPY,FUND_X,TRADER_15,BOOK_1,STRAT_5,NASDAQ,2025-09-03,SETTLED,VAL_8932,VAL_6549,VAL_5824,VAL_9106,VAL_5278,VAL_2973
TRD00001338,GoldmanSachs,2025-08-14,10:42:22,AAPL,US785218415,788668223,BUY,379700,222.61,705159.18,JPY,BANK_A,TRADER_9,BOOK_4,STRAT_2,LSE,2025-09-03,PENDING,VAL_7190,VAL_7638,VAL_1253,VAL_6928,VAL_9757,VAL_3801
TRD00001339,Reuters,2025-08-13,15:46:30,AAPL,US265382019,257561241,SELL,874100,449.56,3936413.9,USD,HEDGE_Z,TRADER_18,BOOK_4,STRAT_1,NASDAQ,2025-09-03,CONFIRMED,VAL_8243,VAL_6411,VAL_2808,VAL_6895,VAL_7325,VAL_8859
TRD00001340,Reuters,2025-08-08,16:47:53,AAPL,US882886669,537044133,SELL,251500,170.29,1706791.3,CHF,FUND_Y,TRADER_20,BOOK_10,STRAT_1,EUREX,2025-09-03,ALLOCATED,VAL_2898,VAL_8980,VAL_6005,VAL_9353,VAL_9853,VAL_1750
TRD00001341,Reuters,2025-08-20,14:11:28,AAPL,US360788315,600030000,SELL,114900,389.61,3509227.94,USD,FUND_Y,TRADER_17,BOOK_3,STRAT_4,EUREX,2025-09-03,SETTLED,VAL_1321,VAL_1269,VAL_8561,VAL_5966,VAL_5897,VAL_7282
TRD00001342,JPMorgan,2025-08-17,16:48:58,MSFT,US849725062,628501112,SELL,508000,172.91,4182869.58,EUR,BANK_B,TRADER_14,BOOK_6,STRAT_3,LSE,2025-09-03,ALLOCATED,VAL_9484,VAL_6193,VAL_3931,VAL_8416,VAL_3219,VAL_4043
TRD00001343,Bloomberg,2025-08-05,12:12:07,NVDA,US958445518,624029155,SELL,983400,108.78,2528132.23,EUR,BANK_B,TRADER_10,BOOK_7,STRAT_5,LSE,2025-09-03,ALLOCATED,VAL_3640,VAL_5417,VAL_1965,VAL_7309,VAL_3954,VAL_3600
TRD00001344,GoldmanSachs,2025-08-30,09:39:05,AMZN,US448051828,164801926,BUY,672400,480.71,714921.83,GBP,FUND_Y,TRADER_14,BOOK_1,STRAT_4,LSE,2025-09-03,ALLOCATED,VAL_8037,VAL_1323,VAL_8256,VAL_4880,VAL_3302,VAL_5959
TRD00001345,JPMorgan,2025-08-02,13:57:55,IBM,US469326189,320176797,BUY,64300,221.29,1549525.66,USD,HEDGE_Z,TRADER_15,BOOK_8,STRAT_3,EUREX,2025-09-03,SETTLED,VAL_2240,VAL_8529,VAL_3789,VAL_8716,VAL_6306,VAL_1615
TRD00001346,GoldmanSachs,2025-08-02,11:14:18,AMD,US976578814,808771842,BUY,104500,384.71,1230040.93,GBP,BANK_B,TRADER_4,BOOK_6,STRAT_3,NYSE,2025-09-03,PENDING,VAL_5136,VAL_2926,VAL_9443,VAL_5947,VAL_4080,VAL_1809
TRD00001347,JPMorgan,2025-08-07,09:21:35,AMZN,US138755055,624401455,BUY,654400,327.98,954465.14,EUR,BANK_B,TRADER_19,BOOK_8,STRAT_4,NASDAQ,2025-09-03,CONFIRMED,VAL_7101,VAL_6153,VAL_2935,VAL_2066,VAL_9580,VAL_7305
TRD00001348,Barclays,2025-08-27,10:11:10,IBM,US309837704,194015163,BUY,764700,10.14,824099.12,JPY,FUND_X,TRADER_1,BOOK_6,STRAT_1,NYSE,2025-09-03,ALLOCATED,VAL_7051,VAL_9969,VAL_4271,VAL_4510,VAL_8585,VAL_2488
TRD00001349,GoldmanSachs,2025-08-14,12:15:27,TSLA,US167348389,453237818,SELL,750400,76.53,2545519.94,JPY,BANK_A,TRADER_18,BOOK_6,STRAT_1,NYSE,2025-09-03,SETTLED,VAL_6258,VAL_7978,VAL_8790,VAL_8639,VAL_2249,VAL_1435
TRD00001350,JPMorgan,2025-08-06,15:06:34,NVDA,US799955468,614725370,BUY,283500,308.34,4816191.53,EUR,BANK_B,TRADER_14,BOOK_3,STRAT_5,EUREX,2025-09-03,ALLOCATED,VAL_8202,VAL_2947,VAL_2866,VAL_3930,VAL_9286,VAL_2997
