algo_strategy,average_price,client_name,client_order_id,event_type,filled_quantity,market_price,order_id,order_level,order_type,parent_order_id,participation_pct,quantity,record_id,remaining_quantity,side,snapshot_time,state,ticker,urgency
VWAP,649.7892192745642,,C20241216_PROD,ALGO_UPDATE,444549,649.9461145127831,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.7,2000000,REC_00000952,1555451,Buy,2025-08-12T11:01:27.025000,WORKING,ASML.AS,CRITICAL
,649.7892192745642,Wellington Management,C20241216_PROD,CLIENT_UPDATE,444549,649.9461145127831,CLIENT_001,0,CLIENT,,,2000000,REC_00000953,1555451,Buy,2025-08-12T11:01:27.030000,WORKING,ASML.AS,
,649.9816985666155,,C20241216_PROD,SLICE_UPDATE,4990,649.9461145127831,SLICE_00102,2,ALGO_SLICE,ALGO_001,,7485,REC_00000954,2495,Buy,2025-08-12T11:01:27.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7902935219172,,C20241216_PROD,ALGO_UPDATE,447044,649.9461145127831,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.5,2000000,REC_00000955,1552956,Buy,2025-08-12T11:01:27.075000,WORKING,ASML.AS,CRITICAL
,649.7902935219172,Wellington Management,C20241216_PROD,CLIENT_UPDATE,447044,649.9461145127831,CLIENT_001,0,CLIENT,,,2000000,REC_00000956,1552956,Buy,2025-08-12T11:01:27.080000,WORKING,ASML.AS,
,649.9753906497059,,C20241216_PROD,SLICE_UPDATE,7485,649.9461145127831,SLICE_00102,2,ALGO_SLICE,ALGO_001,,7485,REC_00000957,0,Buy,2025-08-12T11:01:27.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7913208350843,,C20241216_PROD,ALGO_UPDATE,449539,649.9461145127831,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.4,2000000,REC_00000958,1550461,Buy,2025-08-12T11:01:27.125000,WORKING,ASML.AS,CRITICAL
,649.7913208350843,Wellington Management,C20241216_PROD,CLIENT_UPDATE,449539,649.9461145127831,CLIENT_001,0,CLIENT,,,2000000,REC_00000959,1550461,Buy,2025-08-12T11:01:27.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9209361436604,SLICE_00103,2,ALGO_SLICE,ALGO_001,,4399,REC_00000960,4399,Buy,2025-08-12T11:02:25,PENDING,ASML.AS,CRITICAL
,649.9431840926311,,C20241216_PROD,SLICE_UPDATE,1466,649.9209361436604,SLICE_00103,2,ALGO_SLICE,ALGO_001,,4399,REC_00000961,2933,Buy,2025-08-12T11:02:25.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.79181446938,,C20241216_PROD,ALGO_UPDATE,451005,649.9209361436604,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.6,2000000,REC_00000962,1548995,Buy,2025-08-12T11:02:25.025000,WORKING,ASML.AS,CRITICAL
,649.79181446938,Wellington Management,C20241216_PROD,CLIENT_UPDATE,451005,649.9209361436604,CLIENT_001,0,CLIENT,,,2000000,REC_00000963,1548995,Buy,2025-08-12T11:02:25.030000,WORKING,ASML.AS,
,649.9131137054806,,C20241216_PROD,SLICE_UPDATE,2199,649.9209361436604,SLICE_00103,2,ALGO_SLICE,ALGO_001,,4399,REC_00000964,2200,Buy,2025-08-12T11:02:25.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7920112921845,,C20241216_PROD,ALGO_UPDATE,451738,649.9209361436604,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00000965,1548262,Buy,2025-08-12T11:02:25.075000,WORKING,ASML.AS,CRITICAL
,649.7920112921845,Wellington Management,C20241216_PROD,CLIENT_UPDATE,451738,649.9209361436604,CLIENT_001,0,CLIENT,,,2000000,REC_00000966,1548262,Buy,2025-08-12T11:02:25.080000,WORKING,ASML.AS,
,649.9491539584338,,C20241216_PROD,SLICE_UPDATE,4399,649.9209361436604,SLICE_00103,2,ALGO_SLICE,ALGO_001,,4399,REC_00000967,0,Buy,2025-08-12T11:02:25.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7927728804757,,C20241216_PROD,ALGO_UPDATE,453938,649.9209361436604,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.8,2000000,REC_00000968,1546062,Buy,2025-08-12T11:02:25.125000,WORKING,ASML.AS,CRITICAL
,649.7927728804757,Wellington Management,C20241216_PROD,CLIENT_UPDATE,453938,649.9209361436604,CLIENT_001,0,CLIENT,,,2000000,REC_00000969,1546062,Buy,2025-08-12T11:02:25.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9740665775838,SLICE_00104,2,ALGO_SLICE,ALGO_001,,7365,REC_00000970,7365,Buy,2025-08-12T11:03:10,PENDING,ASML.AS,CRITICAL
,649.9745667687231,,C20241216_PROD,SLICE_UPDATE,1227,649.9740665775838,SLICE_00104,2,ALGO_SLICE,ALGO_001,,7365,REC_00000971,6138,Buy,2025-08-12T11:03:10.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.793262946937,,C20241216_PROD,ALGO_UPDATE,455165,649.9740665775838,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00000972,1544835,Buy,2025-08-12T11:03:10.025000,WORKING,ASML.AS,CRITICAL
,649.793262946937,Wellington Management,C20241216_PROD,CLIENT_UPDATE,455165,649.9740665775838,CLIENT_001,0,CLIENT,,,2000000,REC_00000973,1544835,Buy,2025-08-12T11:03:10.030000,WORKING,ASML.AS,
,649.9962688785288,,C20241216_PROD,SLICE_UPDATE,4296,649.9740665775838,SLICE_00104,2,ALGO_SLICE,ALGO_001,,7365,REC_00000974,3069,Buy,2025-08-12T11:03:10.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7946225693222,,C20241216_PROD,ALGO_UPDATE,458234,649.9740665775838,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.3,2000000,REC_00000975,1541766,Buy,2025-08-12T11:03:10.075000,WORKING,ASML.AS,CRITICAL
,649.7946225693222,Wellington Management,C20241216_PROD,CLIENT_UPDATE,458234,649.9740665775838,CLIENT_001,0,CLIENT,,,2000000,REC_00000976,1541766,Buy,2025-08-12T11:03:10.080000,WORKING,ASML.AS,
,650.0083238154199,,C20241216_PROD,SLICE_UPDATE,7365,649.9740665775838,SLICE_00104,2,ALGO_SLICE,ALGO_001,,7365,REC_00000977,0,Buy,2025-08-12T11:03:10.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.7960443010783,,C20241216_PROD,ALGO_UPDATE,461303,649.9740665775838,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.9,2000000,REC_00000978,1538697,Buy,2025-08-12T11:03:10.125000,WORKING,ASML.AS,CRITICAL
,649.7960443010783,Wellington Management,C20241216_PROD,CLIENT_UPDATE,461303,649.9740665775838,CLIENT_001,0,CLIENT,,,2000000,REC_00000979,1538697,Buy,2025-08-12T11:03:10.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,650.0397188932299,SLICE_00105,2,ALGO_SLICE,ALGO_001,,6876,REC_00000980,6876,Buy,2025-08-12T11:04:00,PENDING,ASML.AS,CRITICAL
,650.0645917265807,,C20241216_PROD,SLICE_UPDATE,2292,650.0397188932299,SLICE_00105,2,ALGO_SLICE,ALGO_001,,6876,REC_00000981,4584,Buy,2025-08-12T11:04:00.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7973719916255,,C20241216_PROD,ALGO_UPDATE,463595,650.0397188932299,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.9,2000000,REC_00000982,1536405,Buy,2025-08-12T11:04:00.025000,WORKING,ASML.AS,CRITICAL
,649.7973719916255,Wellington Management,C20241216_PROD,CLIENT_UPDATE,463595,650.0397188932299,CLIENT_001,0,CLIENT,,,2000000,REC_00000983,1536405,Buy,2025-08-12T11:04:00.030000,WORKING,ASML.AS,
,650.0530645620304,,C20241216_PROD,SLICE_UPDATE,4584,650.0397188932299,SLICE_00105,2,ALGO_SLICE,ALGO_001,,6876,REC_00000984,2292,Buy,2025-08-12T11:04:00.120000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7986299090419,,C20241216_PROD,ALGO_UPDATE,465887,650.0397188932299,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.3,2000000,REC_00000985,1534113,Buy,2025-08-12T11:04:00.125000,WORKING,ASML.AS,CRITICAL
,649.7986299090419,Wellington Management,C20241216_PROD,CLIENT_UPDATE,465887,650.0397188932299,CLIENT_001,0,CLIENT,,,2000000,REC_00000986,1534113,Buy,2025-08-12T11:04:00.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9653867284687,SLICE_00106,2,ALGO_SLICE,ALGO_001,,4720,REC_00000987,4720,Buy,2025-08-12T11:05:25,PENDING,ASML.AS,CRITICAL
,650.0031903934315,,C20241216_PROD,SLICE_UPDATE,1573,649.9653867284687,SLICE_00106,2,ALGO_SLICE,ALGO_001,,4720,REC_00000988,3147,Buy,2025-08-12T11:05:25.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7993182538029,,C20241216_PROD,ALGO_UPDATE,467460,649.9653867284687,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00000989,1532540,Buy,2025-08-12T11:05:25.025000,WORKING,ASML.AS,CRITICAL
,649.7993182538029,Wellington Management,C20241216_PROD,CLIENT_UPDATE,467460,649.9653867284687,CLIENT_001,0,CLIENT,,,2000000,REC_00000990,1532540,Buy,2025-08-12T11:05:25.030000,WORKING,ASML.AS,
,649.9887498497889,,C20241216_PROD,SLICE_UPDATE,3146,649.9653867284687,SLICE_00106,2,ALGO_SLICE,ALGO_001,,4720,REC_00000991,1574,Buy,2025-08-12T11:05:25.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.7999535521731,,C20241216_PROD,ALGO_UPDATE,469033,649.9653867284687,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.7,2000000,REC_00000992,1530967,Buy,2025-08-12T11:05:25.075000,WORKING,ASML.AS,CRITICAL
,649.7999535521731,Wellington Management,C20241216_PROD,CLIENT_UPDATE,469033,649.9653867284687,CLIENT_001,0,CLIENT,,,2000000,REC_00000993,1530967,Buy,2025-08-12T11:05:25.080000,WORKING,ASML.AS,
,650.0001668217515,,C20241216_PROD,SLICE_UPDATE,4720,649.9653867284687,SLICE_00106,2,ALGO_SLICE,ALGO_001,,4720,REC_00000994,0,Buy,2025-08-12T11:05:25.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8006231888047,,C20241216_PROD,ALGO_UPDATE,470607,649.9653867284687,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.0,2000000,REC_00000995,1529393,Buy,2025-08-12T11:05:25.125000,WORKING,ASML.AS,CRITICAL
,649.8006231888047,Wellington Management,C20241216_PROD,CLIENT_UPDATE,470607,649.9653867284687,CLIENT_001,0,CLIENT,,,2000000,REC_00000996,1529393,Buy,2025-08-12T11:05:25.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9262715480309,SLICE_00107,2,ALGO_SLICE,ALGO_001,,4489,REC_00000997,4489,Buy,2025-08-12T11:06:15,PENDING,ASML.AS,CRITICAL
,649.9418628113389,,C20241216_PROD,SLICE_UPDATE,748,649.9262715480309,SLICE_00107,2,ALGO_SLICE,ALGO_001,,4489,REC_00000998,3741,Buy,2025-08-12T11:06:15.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8008473239844,,C20241216_PROD,ALGO_UPDATE,471355,649.9262715480309,ALGO_001,1,ALGO_PARENT,CLIENT_001,3.9,2000000,REC_00000999,1528645,Buy,2025-08-12T11:06:15.025000,WORKING,ASML.AS,CRITICAL
,649.8008473239844,Wellington Management,C20241216_PROD,CLIENT_UPDATE,471355,649.9262715480309,CLIENT_001,0,CLIENT,,,2000000,REC_00001000,1528645,Buy,2025-08-12T11:06:15.030000,WORKING,ASML.AS,
,649.9508818608849,,C20241216_PROD,SLICE_UPDATE,4489,649.9262715480309,SLICE_00107,2,ALGO_SLICE,ALGO_001,,4489,REC_00001001,0,Buy,2025-08-12T11:06:15.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8020287256433,,C20241216_PROD,ALGO_UPDATE,475096,649.9262715480309,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.3,2000000,REC_00001002,1524904,Buy,2025-08-12T11:06:15.125000,WORKING,ASML.AS,CRITICAL
,649.8020287256433,Wellington Management,C20241216_PROD,CLIENT_UPDATE,475096,649.9262715480309,CLIENT_001,0,CLIENT,,,2000000,REC_00001003,1524904,Buy,2025-08-12T11:06:15.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9060532643605,SLICE_00108,2,ALGO_SLICE,ALGO_001,,6137,REC_00001004,6137,Buy,2025-08-12T11:07:20,PENDING,ASML.AS,CRITICAL
,649.9373893262797,,C20241216_PROD,SLICE_UPDATE,2045,649.9060532643605,SLICE_00108,2,ALGO_SLICE,ALGO_001,,6137,REC_00001005,4092,Buy,2025-08-12T11:07:20.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8026088737091,,C20241216_PROD,ALGO_UPDATE,477141,649.9060532643605,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.0,2000000,REC_00001006,1522859,Buy,2025-08-12T11:07:20.025000,WORKING,ASML.AS,CRITICAL
,649.8026088737091,Wellington Management,C20241216_PROD,CLIENT_UPDATE,477141,649.9060532643605,CLIENT_001,0,CLIENT,,,2000000,REC_00001007,1522859,Buy,2025-08-12T11:07:20.030000,WORKING,ASML.AS,
,649.9353440561493,,C20241216_PROD,SLICE_UPDATE,4091,649.9060532643605,SLICE_00108,2,ALGO_SLICE,ALGO_001,,6137,REC_00001008,2046,Buy,2025-08-12T11:07:20.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8031756173463,,C20241216_PROD,ALGO_UPDATE,479187,649.9060532643605,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.1,2000000,REC_00001009,1520813,Buy,2025-08-12T11:07:20.075000,WORKING,ASML.AS,CRITICAL
,649.8031756173463,Wellington Management,C20241216_PROD,CLIENT_UPDATE,479187,649.9060532643605,CLIENT_001,0,CLIENT,,,2000000,REC_00001010,1520813,Buy,2025-08-12T11:07:20.080000,WORKING,ASML.AS,
,649.9361857142682,,C20241216_PROD,SLICE_UPDATE,6137,649.9060532643605,SLICE_00108,2,ALGO_SLICE,ALGO_001,,6137,REC_00001011,0,Buy,2025-08-12T11:07:20.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8037411202488,,C20241216_PROD,ALGO_UPDATE,481233,649.9060532643605,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.2,2000000,REC_00001012,1518767,Buy,2025-08-12T11:07:20.125000,WORKING,ASML.AS,CRITICAL
,649.8037411202488,Wellington Management,C20241216_PROD,CLIENT_UPDATE,481233,649.9060532643605,CLIENT_001,0,CLIENT,,,2000000,REC_00001013,1518767,Buy,2025-08-12T11:07:20.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9631766014023,SLICE_00109,2,ALGO_SLICE,ALGO_001,,7222,REC_00001014,7222,Buy,2025-08-12T11:08:14,PENDING,ASML.AS,CRITICAL
,649.991815179142,,C20241216_PROD,SLICE_UPDATE,3611,649.9631766014023,SLICE_00109,2,ALGO_SLICE,ALGO_001,,7222,REC_00001015,3611,Buy,2025-08-12T11:08:14.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8051418500231,,C20241216_PROD,ALGO_UPDATE,484844,649.9631766014023,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.5,2000000,REC_00001016,1515156,Buy,2025-08-12T11:08:14.075000,WORKING,ASML.AS,CRITICAL
,649.8051418500231,Wellington Management,C20241216_PROD,CLIENT_UPDATE,484844,649.9631766014023,CLIENT_001,0,CLIENT,,,2000000,REC_00001017,1515156,Buy,2025-08-12T11:08:14.080000,WORKING,ASML.AS,
,649.9955178699943,,C20241216_PROD,SLICE_UPDATE,7222,649.9631766014023,SLICE_00109,2,ALGO_SLICE,ALGO_001,,7222,REC_00001018,0,Buy,2025-08-12T11:08:14.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8065492423277,,C20241216_PROD,ALGO_UPDATE,488455,649.9631766014023,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.7,2000000,REC_00001019,1511545,Buy,2025-08-12T11:08:14.125000,WORKING,ASML.AS,CRITICAL
,649.8065492423277,Wellington Management,C20241216_PROD,CLIENT_UPDATE,488455,649.9631766014023,CLIENT_001,0,CLIENT,,,2000000,REC_00001020,1511545,Buy,2025-08-12T11:08:14.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9551564753425,SLICE_00110,2,ALGO_SLICE,ALGO_001,,7806,REC_00001021,7806,Buy,2025-08-12T11:09:02,PENDING,ASML.AS,CRITICAL
,649.9925724795219,,C20241216_PROD,SLICE_UPDATE,2602,649.9551564753425,SLICE_00110,2,ALGO_SLICE,ALGO_001,,7806,REC_00001022,5204,Buy,2025-08-12T11:09:02.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8075349373961,,C20241216_PROD,ALGO_UPDATE,491057,649.9551564753425,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.0,2000000,REC_00001023,1508943,Buy,2025-08-12T11:09:02.025000,WORKING,ASML.AS,CRITICAL
,649.8075349373961,Wellington Management,C20241216_PROD,CLIENT_UPDATE,491057,649.9551564753425,CLIENT_001,0,CLIENT,,,2000000,REC_00001024,1508943,Buy,2025-08-12T11:09:02.030000,WORKING,ASML.AS,
,649.9936313213724,,C20241216_PROD,SLICE_UPDATE,5204,649.9551564753425,SLICE_00110,2,ALGO_SLICE,ALGO_001,,7806,REC_00001025,2602,Buy,2025-08-12T11:09:02.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8085158225639,,C20241216_PROD,ALGO_UPDATE,493659,649.9551564753425,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.4,2000000,REC_00001026,1506341,Buy,2025-08-12T11:09:02.075000,WORKING,ASML.AS,CRITICAL
,649.8085158225639,Wellington Management,C20241216_PROD,CLIENT_UPDATE,493659,649.9551564753425,CLIENT_001,0,CLIENT,,,2000000,REC_00001027,1506341,Buy,2025-08-12T11:09:02.080000,WORKING,ASML.AS,
,649.982503590983,,C20241216_PROD,SLICE_UPDATE,7806,649.9551564753425,SLICE_00110,2,ALGO_SLICE,ALGO_001,,7806,REC_00001028,0,Buy,2025-08-12T11:09:02.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8094280767475,,C20241216_PROD,ALGO_UPDATE,496261,649.9551564753425,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00001029,1503739,Buy,2025-08-12T11:09:02.125000,WORKING,ASML.AS,CRITICAL
,649.8094280767475,Wellington Management,C20241216_PROD,CLIENT_UPDATE,496261,649.9551564753425,CLIENT_001,0,CLIENT,,,2000000,REC_00001030,1503739,Buy,2025-08-12T11:09:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9314261450595,SLICE_00111,2,ALGO_SLICE,ALGO_001,,7281,REC_00001031,7281,Buy,2025-08-12T11:10:02,PENDING,ASML.AS,CRITICAL
,649.9597086335375,,C20241216_PROD,SLICE_UPDATE,2427,649.9314261450595,SLICE_00111,2,ALGO_SLICE,ALGO_001,,7281,REC_00001032,4854,Buy,2025-08-12T11:10:02.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8101594577139,,C20241216_PROD,ALGO_UPDATE,498688,649.9314261450595,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.2,2000000,REC_00001033,1501312,Buy,2025-08-12T11:10:02.025000,WORKING,ASML.AS,CRITICAL
,649.8101594577139,Wellington Management,C20241216_PROD,CLIENT_UPDATE,498688,649.9314261450595,CLIENT_001,0,CLIENT,,,2000000,REC_00001034,1501312,Buy,2025-08-12T11:10:02.030000,WORKING,ASML.AS,
,649.9522940098698,,C20241216_PROD,SLICE_UPDATE,4854,649.9314261450595,SLICE_00111,2,ALGO_SLICE,ALGO_001,,7281,REC_00001035,2427,Buy,2025-08-12T11:10:02.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8108478437292,,C20241216_PROD,ALGO_UPDATE,501115,649.9314261450595,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.0,2000000,REC_00001036,1498885,Buy,2025-08-12T11:10:02.075000,WORKING,ASML.AS,CRITICAL
,649.8108478437292,Wellington Management,C20241216_PROD,CLIENT_UPDATE,501115,649.9314261450595,CLIENT_001,0,CLIENT,,,2000000,REC_00001037,1498885,Buy,2025-08-12T11:10:02.080000,WORKING,ASML.AS,
,649.95178426834,,C20241216_PROD,SLICE_UPDATE,7281,649.9314261450595,SLICE_00111,2,ALGO_SLICE,ALGO_001,,7281,REC_00001038,0,Buy,2025-08-12T11:10:02.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8115271370207,,C20241216_PROD,ALGO_UPDATE,503542,649.9314261450595,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.1,2000000,REC_00001039,1496458,Buy,2025-08-12T11:10:02.125000,WORKING,ASML.AS,CRITICAL
,649.8115271370207,Wellington Management,C20241216_PROD,CLIENT_UPDATE,503542,649.9314261450595,CLIENT_001,0,CLIENT,,,2000000,REC_00001040,1496458,Buy,2025-08-12T11:10:02.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9808669255852,SLICE_00112,2,ALGO_SLICE,ALGO_001,,5688,REC_00001041,5688,Buy,2025-08-12T11:11:05,PENDING,ASML.AS,CRITICAL
,650.0104898458828,,C20241216_PROD,SLICE_UPDATE,1896,649.9808669255852,SLICE_00112,2,ALGO_SLICE,ALGO_001,,5688,REC_00001042,3792,Buy,2025-08-12T11:11:05.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8122734863177,,C20241216_PROD,ALGO_UPDATE,505438,649.9808669255852,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.3,2000000,REC_00001043,1494562,Buy,2025-08-12T11:11:05.025000,WORKING,ASML.AS,CRITICAL
,649.8122734863177,Wellington Management,C20241216_PROD,CLIENT_UPDATE,505438,649.9808669255852,CLIENT_001,0,CLIENT,,,2000000,REC_00001044,1494562,Buy,2025-08-12T11:11:05.030000,WORKING,ASML.AS,
,650.0177028731415,,C20241216_PROD,SLICE_UPDATE,3792,649.9808669255852,SLICE_00112,2,ALGO_SLICE,ALGO_001,,5688,REC_00001045,1896,Buy,2025-08-12T11:11:05.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8130412135298,,C20241216_PROD,ALGO_UPDATE,507334,649.9808669255852,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.5,2000000,REC_00001046,1492666,Buy,2025-08-12T11:11:05.075000,WORKING,ASML.AS,CRITICAL
,649.8130412135298,Wellington Management,C20241216_PROD,CLIENT_UPDATE,507334,649.9808669255852,CLIENT_001,0,CLIENT,,,2000000,REC_00001047,1492666,Buy,2025-08-12T11:11:05.080000,WORKING,ASML.AS,
,650.0062264746065,,C20241216_PROD,SLICE_UPDATE,5688,649.9808669255852,SLICE_00112,2,ALGO_SLICE,ALGO_001,,5688,REC_00001048,0,Buy,2025-08-12T11:11:05.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8137604941202,,C20241216_PROD,ALGO_UPDATE,509230,649.9808669255852,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.4,2000000,REC_00001049,1490770,Buy,2025-08-12T11:11:05.125000,WORKING,ASML.AS,CRITICAL
,649.8137604941202,Wellington Management,C20241216_PROD,CLIENT_UPDATE,509230,649.9808669255852,CLIENT_001,0,CLIENT,,,2000000,REC_00001050,1490770,Buy,2025-08-12T11:11:05.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9508920771741,SLICE_00113,2,ALGO_SLICE,ALGO_001,,5364,REC_00001051,5364,Buy,2025-08-12T11:12:22,PENDING,ASML.AS,CRITICAL
,649.9802306975076,,C20241216_PROD,SLICE_UPDATE,1788,649.9508920771741,SLICE_00113,2,ALGO_SLICE,ALGO_001,,5364,REC_00001052,3576,Buy,2025-08-12T11:12:22.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.814342956428,,C20241216_PROD,ALGO_UPDATE,511018,649.9508920771741,ALGO_001,1,ALGO_PARENT,CLIENT_001,4.6,2000000,REC_00001053,1488982,Buy,2025-08-12T11:12:22.025000,WORKING,ASML.AS,CRITICAL
,649.814342956428,Wellington Management,C20241216_PROD,CLIENT_UPDATE,511018,649.9508920771741,CLIENT_001,0,CLIENT,,,2000000,REC_00001054,1488982,Buy,2025-08-12T11:12:22.030000,WORKING,ASML.AS,
,649.9712057132903,,C20241216_PROD,SLICE_UPDATE,3576,649.9508920771741,SLICE_00113,2,ALGO_SLICE,ALGO_001,,5364,REC_00001055,1788,Buy,2025-08-12T11:12:22.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8148898895944,,C20241216_PROD,ALGO_UPDATE,512806,649.9508920771741,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.9,2000000,REC_00001056,1487194,Buy,2025-08-12T11:12:22.075000,WORKING,ASML.AS,CRITICAL
,649.8148898895944,Wellington Management,C20241216_PROD,CLIENT_UPDATE,512806,649.9508920771741,CLIENT_001,0,CLIENT,,,2000000,REC_00001057,1487194,Buy,2025-08-12T11:12:22.080000,WORKING,ASML.AS,
,649.9741888789954,,C20241216_PROD,SLICE_UPDATE,5364,649.9508920771741,SLICE_00113,2,ALGO_SLICE,ALGO_001,,5364,REC_00001058,0,Buy,2025-08-12T11:12:22.120000,FILLED,ASML.AS,CRITICAL
VWAP,649.8154433872897,,C20241216_PROD,ALGO_UPDATE,514594,649.9508920771741,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.7,2000000,REC_00001059,1485406,Buy,2025-08-12T11:12:22.125000,WORKING,ASML.AS,CRITICAL
,649.8154433872897,Wellington Management,C20241216_PROD,CLIENT_UPDATE,514594,649.9508920771741,CLIENT_001,0,CLIENT,,,2000000,REC_00001060,1485406,Buy,2025-08-12T11:12:22.130000,WORKING,ASML.AS,
,0.0,,C20241216_PROD,NEW,0,649.9820857382948,SLICE_00114,2,ALGO_SLICE,ALGO_001,,5850,REC_00001061,5850,Buy,2025-08-12T11:13:12,PENDING,ASML.AS,CRITICAL
,650.0039216325512,,C20241216_PROD,SLICE_UPDATE,1950,649.9820857382948,SLICE_00114,2,ALGO_SLICE,ALGO_001,,5850,REC_00001062,3900,Buy,2025-08-12T11:13:12.020000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8161549095962,,C20241216_PROD,ALGO_UPDATE,516544,649.9820857382948,ALGO_001,1,ALGO_PARENT,CLIENT_001,5.8,2000000,REC_00001063,1483456,Buy,2025-08-12T11:13:12.025000,WORKING,ASML.AS,CRITICAL
,649.8161549095962,Wellington Management,C20241216_PROD,CLIENT_UPDATE,516544,649.9820857382948,CLIENT_001,0,CLIENT,,,2000000,REC_00001064,1483456,Buy,2025-08-12T11:13:12.030000,WORKING,ASML.AS,
,650.0117475471232,,C20241216_PROD,SLICE_UPDATE,3900,649.9820857382948,SLICE_00114,2,ALGO_SLICE,ALGO_001,,5850,REC_00001065,1950,Buy,2025-08-12T11:13:12.070000,PARTIAL,ASML.AS,CRITICAL
VWAP,649.8168905124057,,C20241216_PROD,ALGO_UPDATE,518494,649.9820857382948,ALGO_001,1,ALGO_PARENT,CLIENT_001,6.6,2000000,REC_00001066,1481506,Buy,2025-08-12T11:13:12.075000,WORKING,ASML.AS,CRITICAL
